customer_id,age,income,tenure_months,monthly_charges,contract_type,payment_method,total_calls,data_usage_gb,num_products,complaint_registered,churn
CUST000325,,99,580,9,41.17,One-Year,Electronic Check,5,39.11,3,Yes,0
CUST000326,42,73,635,9,74.77,Month-to-Month,Bank Transfer,5,40.91,5,No,0
CUST000327,49,,4,31.72,Two-Year,Electronic Check,3,2.75,3,No,0
CUST000328,32,51,383,49,78.09,Two-Year,Bank Transfer,7,28.29,2,No,0
CUST000329,62,74620,61,76.26,Two-Year,Electronic Check,2,30.89,3,No,0
CUST000330,,$66802,25,71.07,Month-to-Month,Bank Transfer,1,12.4,3,Yes,1
CUST000331,39,$48637,71,121.17,One-Year,Bank Transfer,5,33.94,4,Yes,1
CUST000332,45,99094,44,20,Month-to-Month,Credit Card,5,18.37,3,Yes,1
CUST000333,48,$70738,34,62.18,Two-Year,Credit Card,32,43.68,5,No,1
CUST000334,,28K,21,86.37,One-Year,Credit Card,25,19.13,4,Yes,1
CUST000335,43,48K,34,94.3,Month-to-Month,Bank Transfer,6,23.75,4,No,0
CUST000336,29,21909,17,44.02,One-Year,Credit Card,3,16.5,1,Yes,1
CUST000337,74,$52400,61,58.44,Month-to-Month,Electronic Check,6,29.17,1,No,1
CUST000338,72,38K,59,71.37,Two-Year,Credit Card,4,41.04,3,Yes,1
CUST000339,,45322,33,49.77,Month-to-Month,Credit Card,0,30.04,1,No,1
CUST000340,23,$50725,55,20,One-Year,Credit Card,1,42.13,1,No,1
CUST000341,43,61K,21,21.78,One-Year,Bank Transfer,4,20.19,1,No,1
CUST000342,,30,947,54,58.32,Two-Year,Bank Transfer,6,8.65,2,No,1
CUST000343,37,,47,51.19,Month-to-Month,Credit Card,1,7.79,2,No,0
CUST000344,50,,19,26.4,Two-Year,Mailed Check,2,16.09,3,No,0
CUST000345,49,,41,,Two-Year,Credit Card,1,15.66,5,No,0
CUST000346,18,38954,69,72.56,One-Year,Credit Card,3,29.53,5,No,0
CUST000347,,76739,44,38.76,Two-Year,Credit Card,3,23.35,2,Yes,1
CUST000348,18,$46281,67,36.85,One-Year,Credit Card,8,39.26,5,Yes,0
CUST000349,28,70K,58,54.12,Month-to-Month,Electronic Check,21,4.37,3,No,0
CUST000350,52,33,750,36,69.04,Two-Year,Credit Card,36,1.79,1,Yes,1
CUST000351,,28587,12,77.69,Month-to-Month,Bank Transfer,33,2.74,3,Yes,1
CUST000352,18,60,439,9,56.52,One-Year,Credit Card,3,25.7,4,Yes,1
CUST000353,44,52,326,6,91.64,One-Year,Credit Card,5,27.75,3,Yes,1
CUST000354,54,$63983,60,28.44,Month-to-Month,Bank Transfer,4,63.3,2,Yes,0
CUST000355,47,68K,1,38,Two-Year,Electronic Check,5,6.51,1,Yes,0
CUST000356,39,57,837,-10,64.33,Two-Year,Credit Card,3,12.64,2,Yes,1
CUST000357,38,47,909,48,69.91,Month-to-Month,Credit Card,2,27.37,5,No,1
CUST000358,,49K,33,74.57,Two-Year,Bank Transfer,5,3.78,2,No,0
CUST000359,45,29,859,7,87.96,One-Year,Credit Card,5,53.74,4,Yes,1
CUST000360,36,64,799,57,72.03,Month-to-Month,Bank Transfer,2,20.18,4,No,1
CUST000361,64,51,627,50,20,Two-Year,Electronic Check,1,27.56,4,No,1
CUST000362,67,60858,29,79.52,One-Year,Credit Card,1,39.61,3,No,0
CUST000363,,45,582,10,93.93,Two-Year,Bank Transfer,4,26.15,3,No,1
CUST000364,47,$53396,7,75.85,Two-Year,Credit Card,5,48.63,1,Yes,1
CUST000365,,76K,65,25.7,Two-Year,Mailed Check,3,64.01,4,No,0
CUST000366,31,45,709,67,88.02,One-Year,Credit Card,6,27.28,4,Yes,0
CUST000367,,38K,42,90.32,Two-Year,Credit Card,3,0.99,1,Yes,1
CUST000368,38,77762,54,46.84,Month-to-Month,Electronic Check,7,19.05,1,Yes,1
CUST000369,48,,58,60.81,One-Year,Bank Transfer,1,1.84,3,Yes,1
CUST000370,34,82K,32,,Month-to-Month,Bank Transfer,4,15.21,3,Yes,1
CUST000371,35,64K,18,84.51,Two-Year,Electronic Check,4,15.12,3,No,0
CUST000372,37,99,584,66,57.17,Two-Year,Electronic Check,4,7.88,4,Yes,1
CUST000373,25,106K,10,110.58,Month-to-Month,Electronic Check,6,0.8,4,Yes,1
CUST000374,18,95K,19,82.84,One-Year,Bank Transfer,3,20.63,5,No,0
CUST000375,,51K,63,59.44,Month-to-Month,Electronic Check,7,29.45,3,No,0
CUST000376,68,37K,58,65.26,Two-Year,Bank Transfer,4,17.79,4,No,0
CUST000377,58,90,408,15,88.88,Two-Year,Credit Card,31,16.8,1,Yes,0
CUST000378,24,$44005,18,48.61,Month-to-Month,Electronic Check,3,2.89,1,Yes,0
CUST000379,37,,7,95.16,Two-Year,Bank Transfer,4,20.02,1,Yes,0
CUST000380,,66,874,64,44.28,One-Year,Bank Transfer,6,60.76,5,No,0
CUST000381,,73,603,63,88.67,One-Year,Bank Transfer,3,30.06,3,No,0
CUST000382,32,70830,47,33.58,Two-Year,Bank Transfer,5,20.11,5,No,0
CUST000383,66,67494,1,101.76,One-Year,Electronic Check,3,25.51,3,No,0
CUST000384,44,60415,9,20,Month-to-Month,Bank Transfer,2,22.66,1,No,1
CUST000385,38,66K,3,41.95,Month-to-Month,Credit Card,4,6.94,1,Yes,1
CUST000386,39,20000,16,68.88,Two-Year,Electronic Check,48,43.66,2,No,0
CUST000387,60,51K,17,60.79,One-Year,Credit Card,2,43.04,4,Yes,1
CUST000388,48,$82129,37,56.32,Two-Year,Electronic Check,1,36.54,3,No,0
CUST000389,,82K,69,87.08,Month-to-Month,Bank Transfer,3,24.58,4,Yes,0
CUST000390,18,51,128,68,82.64,One-Year,Bank Transfer,1,21.74,4,No,0
CUST000391,51,39K,70,94.4,One-Year,Electronic Check,0,4.06,4,No,0
CUST000392,53,$69141,18,,Month-to-Month,Bank Transfer,2,27.39,1,Yes,0
CUST000393,18,,20,96.32,Month-to-Month,Credit Card,6,42.24,3,No,0
CUST000394,45,74K,71,69.3,Month-to-Month,Electronic Check,6,55.9,1,No,1
CUST000395,63,43410,28,63.74,Month-to-Month,Electronic Check,5,8.37,3,No,0
CUST000396,32,100562,24,34.12,One-Year,Bank Transfer,3,94.54,5,Yes,0
CUST000397,27,393937,22,68.23,One-Year,Electronic Check,7,17.28,1,No,0
CUST000398,24,302073,49,,Month-to-Month,Credit Card,3,40.78,1,Yes,0
CUST000399,70,$58907,47,89.49,Two-Year,Credit Card,6,28.45,2,No,0
CUST000400,43,35,841,23,95.94,Month-to-Month,Credit Card,4,5.55,3,No,0
CUST000401,55,33529,39,64.14,Two-Year,Bank Transfer,1,0.01,5,No,0
CUST000402,56,23,215,13,47.95,Two-Year,Credit Card,5,8.11,5,No,0
CUST000403,32,39K,36,125.87,Month-to-Month,Credit Card,6,22.61,5,No,1
CUST000404,47,$33354,19,74.61,Month-to-Month,Bank Transfer,2,31.72,3,No,1
CUST000405,42,40,397,61,29.62,One-Year,Credit Card,40,28.14,1,No,0
CUST000406,55,20K,23,20,Month-to-Month,Credit Card,4,48.14,3,No,1
CUST000407,18,$20000,33,93.83,One-Year,Bank Transfer,1,34.94,3,Yes,1
CUST000408,49,20K,46,48.84,Month-to-Month,Bank Transfer,2,0.2,5,Yes,1
CUST000409,36,28K,34,60.55,One-Year,Electronic Check,4,34.08,2,No,0
CUST000410,48,54821,63,91.46,One-Year,Credit Card,3,18.87,3,No,0
CUST000411,50,$68948,20,69.72,One-Year,Credit Card,1,3.3,3,No,0
CUST000412,41,20K,66,60.34,Month-to-Month,Credit Card,4,33.96,4,No,1
CUST000413,45,58,123,34,34.28,One-Year,Electronic Check,3,26.32,2,No,0
CUST000414,42,98K,30,48.86,Month-to-Month,Bank Transfer,5,32.97,4,Yes,1
CUST000415,27,$88676,45,53.12,Month-to-Month,Credit Card,0,9.45,1,No,0
CUST000416,,$40815,9,53.84,Month-to-Month,Credit Card,3,9.24,2,No,0
CUST000417,26,97217,33,48.95,One-Year,Bank Transfer,6,25.54,4,No,0
CUST000418,,78102,72,84.85,Two-Year,Credit Card,2,29.96,1,Yes,1
CUST000419,32,46,768,39,47.25,Month-to-Month,Electronic Check,41,11.82,3,No,1
CUST000420,43,51K,25,74.1,Month-to-Month,Credit Card,3,2.92,1,No,0
CUST000421,,$344096,17,66.91,Month-to-Month,Electronic Check,5,23.11,3,No,0
CUST000422,70,$469569,14,74.32,One-Year,Bank Transfer,3,15.78,4,No,0
CUST000423,20,$33629,54,88.97,One-Year,Bank Transfer,5,11.17,3,No,0
CUST000424,48,44530,59,34.35,Two-Year,Credit Card,5,26.02,3,No,0
CUST000425,,60K,52,95.76,Two-Year,Credit Card,7,12.12,1,No,0
CUST000426,45,$59070,5,50.9,Two-Year,Bank Transfer,1,5.15,5,Yes,1
CUST000427,31,,35,76.54,One-Year,Credit Card,2,35.72,5,Yes,1
CUST000428,37,$44365,4,83.7,Month-to-Month,Bank Transfer,5,50.95,3,No,0
CUST000429,47,$30582,60,73.55,One-Year,Electronic Check,4,54.92,3,No,0
CUST000430,43,95,132,34,54.97,One-Year,Electronic Check,6,32.85,1,No,0
CUST000431,22,$53421,72,63.7,Month-to-Month,Credit Card,0,44.47,2,No,0
CUST000432,59,,37,63.57,Two-Year,Electronic Check,3,40.84,3,No,0
CUST000433,29,$47077,12,34.37,Two-Year,Credit Card,1,9.66,2,No,0
CUST000434,36,,7,61.6,Two-Year,Credit Card,3,14.04,5,No,0
CUST000435,34,78K,32,59.68,Two-Year,Electronic Check,3,43.38,1,No,0
CUST000436,40,58674,67,76.71,Two-Year,Credit Card,4,5.04,4,No,0
CUST000437,21,20,000,35,65.32,One-Year,Credit Card,3,24.38,3,No,0
CUST000438,45,60279,50,81.21,Month-to-Month,Electronic Check,5,15.22,1,No,0
CUST000439,18,,24,97.99,One-Year,Electronic Check,2,12.59,5,No,0
CUST000440,37,57195,28,90.55,One-Year,Bank Transfer,2,3.81,1,Yes,0
CUST000441,38,64K,7,55.07,Month-to-Month,Bank Transfer,5,17.39,3,No,1
CUST000442,29,45K,36,59.22,Two-Year,Credit Card,3,2.48,2,No,0
CUST000443,34,$76976,16,88.54,Month-to-Month,Credit Card,4,35.32,3,Yes,1
CUST000444,37,24810,5,,Month-to-Month,Credit Card,5,27.87,4,Yes,1
CUST000445,40,32K,18,26.85,Two-Year,Bank Transfer,21,51.44,3,No,1
CUST000446,23,65K,39,31.16,Two-Year,Bank Transfer,4,45.94,1,Yes,0
CUST000447,60,$35649,6,71.26,Two-Year,Electronic Check,1,2.55,1,No,0
CUST000448,32,99,816,12,110.43,Two-Year,Bank Transfer,4,33.73,1,No,0
CUST000449,41,51K,67,107.81,Two-Year,Mailed Check,2,14.8,4,No,0
CUST000450,55,57K,6,88.29,Month-to-Month,Credit Card,0,26.3,2,No,1
CUST000451,52,52659,55,68.38,One-Year,Bank Transfer,5,14.88,5,Yes,0
CUST000452,85,67,229,62,81.12,Month-to-Month,Electronic Check,2,5.86,1,No,0
CUST000453,27,38447,52,20.63,One-Year,Credit Card,3,56.35,5,Yes,0
CUST000454,25,46K,34,73.5,Two-Year,Electronic Check,3,27.67,1,No,0
CUST000455,46,78,192,72,112.14,Month-to-Month,Electronic Check,42,19.16,5,Yes,1
CUST000456,40,66K,60,58.83,Two-Year,Electronic Check,2,58.07,2,No,0
CUST000457,44,50K,9,55.46,Two-Year,Bank Transfer,4,57.04,5,Yes,1
CUST000458,34,47320,55,67.03,Two-Year,Credit Card,0,57.8,3,Yes,0
CUST000459,,67K,69,102.3,One-Year,Credit Card,0,37.85,2,No,0
CUST000460,29,$49690,4,64.14,Two-Year,Bank Transfer,3,8.84,1,No,0
CUST000461,48,$20000,60,43.2,Two-Year,Credit Card,4,2.64,4,Yes,1
CUST000462,18,$81817,33,40.1,Two-Year,Bank Transfer,0,11.41,2,No,0
CUST000463,18,$20000,21,43.59,Month-to-Month,Credit Card,5,8.09,5,No,0
CUST000464,38,84,057,27,36.9,One-Year,Bank Transfer,0,9.21,5,Yes,0
CUST000465,,$40138,52,,Month-to-Month,Credit Card,4,60.93,4,Yes,1
CUST000466,41,41,158,6,74.97,Month-to-Month,Credit Card,1,13.11,1,Yes,1
CUST000467,,,59,48.67,One-Year,Credit Card,37,51.42,2,Yes,1
CUST000468,28,31515,56,42.81,Month-to-Month,Credit Card,2,40.41,4,Yes,1
CUST000469,36,56340,52,70.01,Two-Year,Electronic Check,5,4.14,1,Yes,0
CUST000470,46,38K,27,79.87,Month-to-Month,Bank Transfer,5,8.59,2,Yes,1
CUST000471,60,37448,5,66.34,One-Year,Electronic Check,1,54.38,2,No,1
CUST000472,49,101,771,55,52.39,Month-to-Month,Credit Card,3,12.35,2,Yes,1
CUST000473,43,25K,17,,One-Year,Credit Card,29,13.96,2,Yes,0
CUST000474,27,100,538,66,67.03,Two-Year,Electronic Check,6,2.53,5,No,0
CUST000475,,$20000,-5,25.96,Two-Year,Bank Transfer,4,24.42,1,No,0
CUST000476,47,33,883,61,40.13,Month-to-Month,Credit Card,6,5,4,No,0
CUST000477,69,75543,55,47.11,Two-Year,Bank Transfer,37,12.24,3,Yes,1
CUST000478,51,31K,67,34.75,Month-to-Month,Credit Card,3,27.36,1,Yes,0
CUST000479,43,43105,9,60.46,One-Year,Bank Transfer,3,45.16,5,Yes,1
CUST000480,52,39339,17,81.36,Two-Year,Bank Transfer,2,33.27,4,No,0
CUST000481,53,75196,68,77.17,Two-Year,Credit Card,3,68.07,1,No,1
CUST000482,49,22,385,8,45.26,Two-Year,Bank Transfer,37,23.74,3,No,0
CUST000483,,28K,41,59.23,One-Year,Credit Card,18,26.9,2,No,0
CUST000484,27,44K,36,64.59,Two-Year,Credit Card,4,38.03,1,No,0
CUST000485,,$40833,27,,Month-to-Month,Credit Card,3,22.61,4,No,0
CUST000486,31,20,000,9,63.25,One-Year,Bank Transfer,37,5.61,2,No,0
CUST000487,42,252226,64,59.3,Two-Year,Electronic Check,5,15.07,5,Yes,0
CUST000488,54,38K,30,103.72,One-Year,Credit Card,4,7.1,1,No,0
CUST000489,56,$71892,66,67.4,One-Year,Credit Card,49,37.65,2,No,1
CUST000490,,,33,48.44,Month-to-Month,Credit Card,1,36.84,3,Yes,0
CUST000491,40,$57038,55,100.16,Month-to-Month,Electronic Check,2,0.69,5,No,0
CUST000492,44,91,996,1,69.97,Two-Year,Credit Card,3,11.78,1,No,0
CUST000493,58,20,000,70,95.31,Month-to-Month,Bank Transfer,6,7.17,1,No,0
CUST000494,55,$56464,67,120.49,Month-to-Month,Credit Card,44,54.53,4,No,1
CUST000495,51,21321,27,70.8,Month-to-Month,Bank Transfer,5,1.35,1,Yes,0
CUST000496,39,43,125,69,82.29,Two-Year,Bank Transfer,1,43.06,3,No,0
CUST000497,46,$65303,45,51.37,Month-to-Month,Credit Card,3,33.26,4,No,1
CUST000498,49,73K,57,64.41,Month-to-Month,Electronic Check,1,20.15,5,No,0
CUST000499,35,51323,30,46.01,Two-Year,Credit Card,5,22.39,4,No,0
CUST000500,28,68629,50,57.33,Two-Year,Bank Transfer,1,0.82,4,No,0
CUST000501,34,66,200,3,79.23,Month-to-Month,Credit Card,1,9.84,1,No,1
CUST000502,48,59682,1,79.02,Two-Year,Credit Card,2,3.93,3,No,0
CUST000503,18,45917,67,100.37,One-Year,Bank Transfer,6,31.76,4,No,0
CUST000504,46,38881,21,45.94,Two-Year,Electronic Check,3,19.19,3,Yes,0
CUST000505,28,31,325,58,74.46,Month-to-Month,Electronic Check,1,11.41,2,No,1
CUST000506,51,47,420,8,33.65,Month-to-Month,Electronic Check,3,11.16,2,No,0
CUST000507,41,50K,23,58.01,One-Year,Credit Card,4,28.5,1,No,0
CUST000508,30,$20000,10,80.98,Month-to-Month,Credit Card,3,1.48,2,Yes,0
CUST000509,39,$40567,10,73.53,One-Year,Credit Card,4,34.41,5,No,0
CUST000510,40,$64542,27,71.58,Month-to-Month,Credit Card,5,20.06,1,No,1
CUST000511,38,36106,64,77.63,One-Year,Credit Card,1,11.59,5,No,1
CUST000512,56,85502,28,93.85,Month-to-Month,Credit Card,2,29.39,2,No,1
CUST000513,84,34,189,45,25.24,Two-Year,Bank Transfer,33,48.35,5,Yes,0
CUST000514,48,62K,72,,Two-Year,Bank Transfer,2,21.9,1,No,0
CUST000515,42,47228,34,43,One-Year,Credit Card,3,56.47,4,No,0
CUST000516,50,39K,-6,36.49,Two-Year,Electronic Check,0,11.91,2,No,1
CUST000517,43,57K,68,96.48,One-Year,Credit Card,6,7.3,2,No,0
CUST000518,43,107,901,40,93.25,One-Year,Credit Card,3,50.66,3,Yes,1
CUST000519,55,42K,43,88.37,Month-to-Month,Bank Transfer,2,33.64,5,Yes,1
CUST000520,66,63K,3,96.4,Month-to-Month,Electronic Check,6,3.5,2,Yes,0
CUST000521,70,67K,53,90.56,Two-Year,Bank Transfer,3,5.86,3,No,0
CUST000522,58,53K,12,87.9,Month-to-Month,Credit Card,0,44.32,5,No,0
CUST000523,29,77192,11,65.53,Two-Year,Bank Transfer,3,11.28,3,No,0
CUST000524,64,399,382,19,68.64,Month-to-Month,Electronic Check,4,33.6,4,Yes,1
CUST000525,52,20,000,37,63.49,Month-to-Month,Credit Card,6,11.51,4,Yes,1
CUST000526,33,63K,43,39.59,Month-to-Month,Bank Transfer,4,88.55,1,Yes,0
CUST000527,58,105,060,38,92.09,One-Year,Bank Transfer,5,42.5,4,Yes,1
CUST000528,68,46K,48,72.88,Two-Year,Electronic Check,37,52.26,2,Yes,1
CUST000529,55,68,828,69,76.28,Month-to-Month,Bank Transfer,4,43.74,2,Yes,1
CUST000530,,99,269,72,70.15,Two-Year,Credit Card,0,21.96,5,No,0
CUST000531,60,20,000,21,47.28,Month-to-Month,Electronic Check,4,22.17,2,No,1
CUST000532,85,62688,17,115.5,One-Year,Bank Transfer,5,22.68,5,Yes,0
CUST000533,52,$67713,30,40.91,Month-to-Month,Bank Transfer,6,16.96,2,No,1
CUST000534,45,$36498,50,85.92,Month-to-Month,Credit Card,0,13.75,5,No,0
CUST000535,77,54,123,58,59.24,Month-to-Month,Credit Card,7,28.75,4,Yes,1
CUST000536,54,$24741,27,117.93,Month-to-Month,Bank Transfer,2,22.37,1,No,1
CUST000537,43,62,036,6,22.69,Month-to-Month,Credit Card,3,11.78,4,Yes,1
CUST000538,59,45K,29,26.2,Two-Year,Credit Card,2,13.09,1,No,0
CUST000539,61,$55514,54,74.42,Month-to-Month,Credit Card,47,6.15,2,No,0
CUST000540,18,,66,63.82,Two-Year,Bank Transfer,4,4.59,3,No,0
CUST000541,,$76326,-6,51.27,Two-Year,Credit Card,3,33.62,1,Yes,1
CUST000542,39,20,000,24,60.92,One-Year,Credit Card,6,33.71,5,Yes,0
CUST000543,32,60K,66,59.01,One-Year,Bank Transfer,5,48.59,1,Yes,1
CUST000544,31,49727,46,66.52,Two-Year,Bank Transfer,7,5.65,2,No,0
CUST000545,32,24354,33,90.84,Month-to-Month,Bank Transfer,2,70.63,3,Yes,1
CUST000546,65,75K,44,79.57,Month-to-Month,Bank Transfer,0,40.49,1,No,0
CUST000547,58,25K,28,40.79,One-Year,Credit Card,4,15.07,4,No,0
CUST000548,31,83,022,3,64.75,Two-Year,Credit Card,3,32.13,4,Yes,0
CUST000549,32,,52,60.57,Month-to-Month,Bank Transfer,3,23.09,3,Yes,1
CUST000550,33,51,405,55,,Two-Year,Electronic Check,0,10.37,1,No,0
CUST000551,63,$20000,56,67.21,One-Year,Credit Card,2,22.61,3,No,0
CUST000552,35,59,738,28,20,Two-Year,Bank Transfer,5,42.37,4,No,0
CUST000553,21,76K,47,114.33,Month-to-Month,Electronic Check,3,41.69,3,No,0
CUST000554,30,$59950,2,87.21,Month-to-Month,Electronic Check,1,54.2,3,Yes,1
CUST000555,29,75,195,28,87.28,One-Year,Bank Transfer,31,79.84,3,No,1
CUST000556,50,58K,71,77.61,One-Year,Electronic Check,4,39.55,2,Yes,0
CUST000557,34,,24,,Month-to-Month,Bank Transfer,5,55.1,3,No,0
CUST000558,50,29K,57,45.55,Month-to-Month,Credit Card,2,36.79,3,Yes,1
CUST000559,39,22,005,3,86.19,Two-Year,Electronic Check,20,48.29,1,No,1
CUST000560,25,44,716,42,52.18,Two-Year,Credit Card,4,60.89,5,Yes,0
CUST000561,43,$79238,26,77.45,One-Year,Credit Card,0,4.58,5,No,1
CUST000562,30,49,567,9,84.71,Month-to-Month,Electronic Check,1,1.34,5,No,0
CUST000563,44,72839,39,53.26,One-Year,Credit Card,3,2.17,4,No,0
CUST000564,36,$441797,39,53.55,Two-Year,Credit Card,1,70.09,2,No,0
CUST000565,43,66,799,44,59.92,One-Year,Bank Transfer,3,27.84,3,Yes,1
CUST000566,31,64,466,65,,Two-Year,Electronic Check,0,27.12,4,Yes,0
CUST000567,24,$71221,28,38.7,One-Year,Credit Card,5,18.98,4,No,0
CUST000568,19,68K,24,123.76,Two-Year,Bank Transfer,4,16.95,3,No,0
CUST000569,35,$27755,19,33.49,Two-Year,Bank Transfer,4,1.92,4,No,1
CUST000570,22,,-7,86.89,Month-to-Month,Credit Card,3,49.82,4,No,1
CUST000571,42,46936,50,79.22,Month-to-Month,Credit Card,3,43.79,3,No,0
CUST000572,40,87K,9,87.84,One-Year,Electronic Check,0,29.79,1,Yes,1
CUST000573,,22,625,2,44.69,One-Year,Credit Card,4,36.62,4,No,1
CUST000574,51,79483,69,42.52,One-Year,Credit Card,1,0.18,3,No,0
CUST000575,,36,266,44,25.82,Month-to-Month,Electronic Check,25,27.22,5,No,0
CUST000576,40,40,451,2,41.49,One-Year,Bank Transfer,4,51.69,3,No,0
CUST000577,49,89K,35,23.42,One-Year,Credit Card,4,25.53,1,No,1
CUST000578,,89681,35,37.35,Month-to-Month,Credit Card,2,15.32,4,No,0
CUST000579,37,37,194,10,75.65,One-Year,Credit Card,3,9.06,4,Yes,1
CUST000580,35,92053,54,22.11,Month-to-Month,Credit Card,2,42.7,4,Yes,1
CUST000581,28,55K,49,72.08,Month-to-Month,Bank Transfer,33,5.41,5,Yes,1
CUST000582,36,80341,15,42.54,One-Year,Credit Card,2,34.93,3,Yes,0
CUST000583,82,42645,28,74.16,Two-Year,Credit Card,4,34.57,2,Yes,1
CUST000584,18,66K,59,30.11,One-Year,Bank Transfer,5,41.03,3,No,0
CUST000585,27,62,739,12,,Month-to-Month,Credit Card,4,27.43,4,Yes,1
CUST000586,51,$80220,33,103.09,Month-to-Month,Bank Transfer,4,6.22,2,Yes,1
CUST000587,39,107588,57,56.35,Two-Year,Credit Card,7,21.04,1,No,0
CUST000588,45,$42148,61,50.32,Two-Year,Bank Transfer,5,13.28,5,No,0
CUST000589,18,$24126,52,,Month-to-Month,Bank Transfer,22,21.24,3,Yes,1
CUST000590,46,44,556,41,85.55,Month-to-Month,Electronic Check,4,52.81,2,No,1
CUST000591,45,$76904,4,52.18,Month-to-Month,Credit Card,4,16.91,1,No,0
CUST000592,52,35K,23,71.7,One-Year,Credit Card,5,25.28,2,No,1
CUST000593,62,$57687,10,77.91,One-Year,Credit Card,2,16.56,3,No,0
CUST000594,,33K,19,20,Two-Year,Credit Card,16,29.66,3,Yes,1
CUST000595,,451K,66,80.23,Month-to-Month,Bank Transfer,3,38.84,3,No,0
CUST000596,,64947,11,58.6,Month-to-Month,Credit Card,4,38.74,5,No,1
CUST000597,67,41,080,33,77.01,Month-to-Month,Bank Transfer,3,40.4,1,No,0
CUST000598,58,388299,26,84.86,Two-Year,Bank Transfer,6,35.26,3,Yes,0
CUST000599,38,80620,-1,68.68,One-Year,Credit Card,1,7.64,5,No,0
CUST000600,48,20,000,49,67.83,Month-to-Month,Credit Card,4,25.81,1,No,1
CUST000601,49,64,900,47,,One-Year,Mailed Check,3,26.51,4,No,0
CUST000602,38,$44373,15,54.12,One-Year,Electronic Check,2,13.61,2,Yes,0
CUST000603,36,$94244,37,81.09,Month-to-Month,Credit Card,3,26.12,2,No,0
CUST000604,32,99,080,23,109.37,One-Year,Credit Card,27,24.22,1,No,1
CUST000605,32,63K,50,62.2,Month-to-Month,Credit Card,1,18.26,1,Yes,0
CUST000606,57,58817,37,62.66,Month-to-Month,Bank Transfer,4,43.42,2,No,1
CUST000607,18,$49468,70,36.84,Month-to-Month,Electronic Check,4,61.14,4,Yes,1
CUST000608,,20,000,66,82.19,One-Year,Credit Card,5,32.99,1,Yes,1
CUST000609,,28324,69,84.46,Two-Year,Bank Transfer,7,42.14,2,No,0
CUST000610,54,52,510,56,92.36,Month-to-Month,Credit Card,3,27.33,2,No,0
CUST000611,18,48,715,18,78.46,Two-Year,Credit Card,1,7.53,3,Yes,0
CUST000612,41,34347,67,43.6,Month-to-Month,Credit Card,0,51.55,3,No,1
CUST000613,62,46K,72,20,One-Year,Electronic Check,2,1.9,3,No,0
CUST000614,,94K,29,92.1,One-Year,Bank Transfer,17,45.89,3,Yes,0
CUST000615,61,75K,46,70.71,Two-Year,Mailed Check,1,21.37,3,Yes,0
CUST000616,41,$20000,66,101.21,Month-to-Month,Mailed Check,2,12.04,3,No,1
CUST000617,,87,419,41,48.18,Month-to-Month,Electronic Check,2,32.31,1,No,1
CUST000618,59,$35943,57,54.33,One-Year,Credit Card,4,16.15,1,No,0
CUST000619,57,108K,42,,Month-to-Month,Credit Card,3,3.63,4,No,0
CUST000620,23,75,537,44,102.92,Month-to-Month,Bank Transfer,5,18.93,4,No,0
CUST000621,42,20000,34,56.99,Month-to-Month,Credit Card,3,54.63,2,No,1
CUST000622,31,39571,7,41.9,Two-Year,Credit Card,1,49.11,3,Yes,0
CUST000623,66,$51381,52,,Month-to-Month,Credit Card,0,28.14,3,Yes,1
CUST000624,,$36377,59,81.7,Two-Year,Bank Transfer,0,7.94,2,Yes,0
CUST000625,53,52K,28,52.75,Month-to-Month,Electronic Check,2,2,4,Yes,1
CUST000626,49,68,504,27,50.54,Month-to-Month,Credit Card,2,9.52,4,Yes,0
CUST000627,31,63,565,46,64.52,Month-to-Month,Bank Transfer,1,21.89,3,No,1
CUST000628,47,52774,65,44.36,Two-Year,Credit Card,1,46.15,1,No,1
CUST000629,42,67578,62,64.64,Two-Year,Electronic Check,3,40.47,5,No,0
CUST000630,30,112,643,58,101.64,Month-to-Month,Credit Card,1,0.8,2,No,1
CUST000631,,277,724,5,59.79,Two-Year,Electronic Check,2,33.52,4,No,0
CUST000632,40,20K,59,72.21,One-Year,Bank Transfer,6,14.51,1,No,0
CUST000633,20,56983,1,65.38,Month-to-Month,Credit Card,3,3.99,2,Yes,1
CUST000634,50,52K,70,28.14,Two-Year,Credit Card,3,10.27,1,No,0
CUST000635,42,20K,9,53.73,Month-to-Month,Bank Transfer,1,22.17,2,No,0
CUST000636,29,58K,66,49.64,Two-Year,Credit Card,3,16.83,1,No,0
CUST000637,18,77K,43,81.06,One-Year,Bank Transfer,1,34.02,2,No,0
CUST000638,,20,000,11,60.35,One-Year,Electronic Check,0,6.02,3,No,0
CUST000639,46,$50983,69,36.14,Two-Year,Bank Transfer,17,17.93,2,Yes,0
CUST000640,,64,859,37,34.77,Month-to-Month,Electronic Check,0,58.59,2,Yes,1
CUST000641,31,61,019,-4,68.61,Two-Year,Bank Transfer,5,7.01,1,Yes,0
CUST000642,31,$49709,11,61.22,One-Year,Credit Card,5,8.98,5,Yes,0
CUST000643,20,40912,55,58.66,Month-to-Month,Bank Transfer,3,4.11,2,No,0
CUST000644,18,29473,50,51.36,Month-to-Month,Bank Transfer,4,6.55,5,No,1
CUST000645,45,55685,68,82.47,One-Year,Bank Transfer,1,66.21,1,No,0
CUST000646,,79K,66,43.72,Month-to-Month,Credit Card,3,21.42,4,Yes,1
CUST000647,40,,20,103.39,One-Year,Bank Transfer,6,41.66,1,No,0
